link_id,src_bus_id,dst_bus_id,voltage,circuits,dc,underground,under_construction,length_m,tags,src_coord,dst_coord,src_country,dst_country
1564,1207,1213,220,1,f,f,f,27162.0797132048,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9619'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.893555, 31.16581)","(30.739746, 30.958769)",EG,EG
1668,1211,1214,220,1,f,f,f,14227.012441021,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9724'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.498047, 30.334954)","(30.541992, 30.211608)",EG,EG
1573,1187,1214,220,1,f,f,f,43909.7313444224,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9628'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.311279, 29.869229)","(30.541992, 30.211608)",EG,EG
1639,1175,1217,500,1,f,f,f,28725.9939346269,'text_'=>' '  'symbol'=>'500 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9695'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.541992, 29.926374)","(30.838623, 29.954935)",EG,EG
1633,1171,1217,500,1,f,f,f,41288.7315566074,'text_'=>' '  'symbol'=>'500 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9687'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(30.838623, 29.954935)",EG,EG
1643,1170,1216,220,1,f,f,f,43709.3493196146,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9699'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(30.838623, 29.954935)",EG,EG
1669,1174,1216,220,1,f,f,f,28725.9939346269,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9725'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.541992, 29.926374)","(30.838623, 29.954935)",EG,EG
1600,1173,1216,220,1,f,f,f,58333.0241558693,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9654'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.179199, 30.287532)","(30.838623, 29.954935)",EG,EG
1648,1170,1219,220,1,f,f,f,15800.874875616,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9704'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(31.398926, 29.859701)",EG,EG
1637,1170,1221,220,1,f,f,f,15989.1991607053,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9693'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(31.201172, 30.078601)",EG,EG
1631,1176,1222,220,1,f,f,f,17081.7009826255,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9685'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.59668, 30.230595)","(31.728516, 30.334954)",EG,EG
1074,1169,1223,220,1,f,f,f,21552.3204779916,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9688'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.234131, 30.647364)","(31.322021, 30.467614)",EG,EG
1615,1226,1228,220,1,f,f,f,41366.1588919563,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9669'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.13501, 30.694612)","(32.244873, 30.39183)",EG,EG
1750,1168,1228,220,1,f,f,f,53714.8949294589,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9804'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.695557, 30.486551)","(32.244873, 30.39183)",EG,EG
1616,1227,1228,220,1,f,f,f,10414.8976998506,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9670'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.244873, 30.486551)","(32.244873, 30.39183)",EG,EG
1769,1228,1229,220,1,f,f,f,14883.635964183,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9822'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.244873, 30.39183)","(32.34375, 30.287532)",EG,EG
1768,1178,1230,220,1,f,f,f,13143.7926287016,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9821'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.431641, 30.059586)","(32.365723, 29.954935)",EG,EG
1654,1219,1232,220,1,f,f,f,40242.5788940793,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9710'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.398926, 29.859701)","(31.783447, 29.935895)",EG,EG
1647,1170,1232,220,1,f,f,f,51635.3366559177,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9703'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(31.783447, 29.935895)",EG,EG
1630,1222,1233,220,1,f,f,f,22583.4269342012,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9684'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.728516, 30.334954)","(31.937256, 30.240086)",EG,EG
1629,1233,1234,220,1,f,f,f,25359.9020409075,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9683'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.937256, 30.240086)","(32.167969, 30.249577)",EG,EG
1626,1229,1234,220,1,f,f,f,17343.9666252326,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9680'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.34375, 30.287532)","(32.167969, 30.249577)",EG,EG
11790,1175,1236,500,1,f,f,f,40569.3745670201,,"(30.541992, 29.926374)","(30.355225, 29.621221)",,
1682,1174,1235,220,1,f,f,f,44121.8624245039,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9738'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.541992, 29.926374)","(30.355225, 29.621221)",EG,EG
11862,1215,1235,220,1,f,f,f,21591.8452880232,,"(30.212402, 29.726222)","(30.355225, 29.621221)",,
1614,1168,1239,220,1,f,f,f,63444.1637059423,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9668'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.695557, 30.486551)","(31.530762, 29.945415)",EG,EG
1649,1170,1239,220,1,f,f,f,25367.913811675,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9705'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(31.530762, 29.945415)",EG,EG
1671,1174,1242,220,1,f,f,f,23185.9757486197,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9727'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.541992, 29.926374)","(30.750732, 29.821583)",EG,EG
1670,1216,1242,220,1,f,f,f,16960.5737240623,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9726'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.838623, 29.954935)","(30.750732, 29.821583)",EG,EG
1646,1219,1243,220,1,f,f,f,21401.7616381557,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9702'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.398926, 29.859701)","(31.190186, 29.792984)",EG,EG
1641,1181,1246,500,1,f,f,f,50339.7451603606,'text_'=>' '  'symbol'=>'500 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9697'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.168213, 28.960089)","(31.68457, 28.988922)",EG,EG
1696,1244,1245,220,1,f,f,f,54314.9280042583,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9752'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.190186, 29.171349)","(31.68457, 28.988922)",EG,EG
1695,1218,1247,220,1,f,f,f,20915.199258103,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9751'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.827637, 29.458731)","(31.014404, 29.363027)",EG,EG
1751,1235,1249,220,1,f,f,f,42281.5564929087,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9805'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.355225, 29.621221)","(30.783691, 29.544788)",EG,EG
1683,1218,1249,220,1,f,f,f,10360.8782347115,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9739'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.827637, 29.458731)","(30.783691, 29.544788)",EG,EG
1758,1241,1250,220,1,f,f,f,13896.2900380222,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9812'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.036377, 29.707139)","(31.179199, 29.688053)",EG,EG
1690,1243,1250,220,1,f,f,f,11593.8086044401,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9746'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.190186, 29.792984)","(31.179199, 29.688053)",EG,EG
1700,1180,1252,220,1,f,f,f,71118.6411382674,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9755'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.168213, 28.960089)","(31.179199, 29.458731)",EG,EG
1686,1251,1252,220,1,f,f,f,13208.2421653674,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9742'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.113281, 29.563902)","(31.179199, 29.458731)",EG,EG
1656,1230,1253,220,1,f,f,f,63584.0962041017,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9712'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.365723, 29.954935)","(31.717529, 29.850173)",EG,EG
1757,1250,1254,220,1,f,f,f,39008.3731615577,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9811'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.179199, 29.688053)","(31.552734, 29.554345)",EG,EG
1691,1241,1254,220,1,f,f,f,55283.8438010315,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9747'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.036377, 29.707139)","(31.552734, 29.554345)",EG,EG
1655,1253,1255,220,1,f,f,f,45188.1750704681,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9711'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.717529, 29.850173)","(31.673584, 29.458731)",EG,EG
1692,1254,1255,220,1,f,f,f,15712.9513395623,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9748'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.552734, 29.554345)","(31.673584, 29.458731)",EG,EG
1693,1255,1256,220,1,f,f,f,19925.6599034654,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9749'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.673584, 29.458731)","(31.486816, 29.382175)",EG,EG
1694,1252,1256,220,1,f,f,f,33766.9848090564,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9750'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.179199, 29.458731)","(31.486816, 29.382175)",EG,EG
1701,1255,1257,220,2,f,f,f,25478.7350177176,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'9756'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.673584, 29.458731)","(31.651611, 29.22889)",EG,EG
1657,1253,1258,220,1,f,f,f,21388.7633909024,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9713'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.717529, 29.850173)","(31.904297, 29.745302)",EG,EG
1775,441,1261,220,1,f,f,f,56046.028613827,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9828'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.80542, 29.573457)","(32.211914, 29.22889)",EG,EG
1773,1260,1261,220,1,f,f,f,34796.2120454242,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9826'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.992188, 29.477861)","(32.211914, 29.22889)",EG,EG
11775,1237,1262,220,1,f,f,f,131359.531256556,,"(32.036133, 30.164126)","(32.431641, 29.238477)",,
1565,1183,1266,220,1,f,f,f,91926.4188223265,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9620'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.179443, 30.306503)","(30.893555, 30.855079)",EG,EG
1575,1213,1266,220,1,f,f,f,18578.8965816237,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9630'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.739746, 30.958769)","(30.893555, 30.855079)",EG,EG
1597,1163,1266,220,1,f,f,f,39541.6686923334,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9651'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.970459, 30.533877)","(30.893555, 30.855079)",EG,EG
1684,1218,1270,220,1,f,f,f,21253.1848533958,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9740'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(30.827637, 29.458731)","(31.047363, 29.468297)",EG,EG
1685,1251,1270,220,1,f,f,f,12288.706269522,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9741'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.113281, 29.563902)","(31.047363, 29.468297)",EG,EG
1645,1170,1271,220,1,f,f,f,47439.3610065699,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9701'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.26709, 29.945415)","(30.904541, 29.783449)",EG,EG
1687,1243,1271,220,1,f,f,f,27552.7713764978,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9743'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.190186, 29.792984)","(30.904541, 29.783449)",EG,EG
1688,1241,1271,220,1,f,f,f,15216.3058904227,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9744'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.036377, 29.707139)","(30.904541, 29.783449)",EG,EG
1689,1219,1271,220,2,f,f,f,48441.550485303,'text_'=>' '  'symbol'=>'220 kV Transmission Line  2 Circuits'  'ogc_fid'=>'9745'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.398926, 29.859701)","(30.904541, 29.783449)",EG,EG
1712,1180,1272,220,1,f,f,f,40652.1185260617,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9767'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.168213, 28.960089)","(30.882568, 28.863918)",EG,EG
1534,1191,1274,220,1,f,f,f,22853.4442328457,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9588'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(34.090576, 30.977609)","(33.925781, 31.128199)",EG,EG
1624,1172,1275,220,1,f,f,f,92827.7500461757,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9678'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.827148, 30.524413)","(33.409424, 31.109389)",EG,EG
1533,1192,1275,220,1,f,f,f,65688.3438046668,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9587'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(33.826904, 30.637912)","(33.409424, 31.109389)",EG,EG
1721,1274,1275,220,1,f,f,f,49989.1752513289,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9775'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(33.925781, 31.128199)","(33.409424, 31.109389)",EG,EG
1618,1226,1276,220,1,f,f,f,109203.951070636,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9672'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.13501, 30.694612)","(33.079834, 31.128199)",EG,EG
1722,1275,1276,220,1,f,f,f,38607.4692800838,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9776'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(33.409424, 31.109389)","(33.079834, 31.128199)",EG,EG
1623,1172,1277,220,1,f,f,f,54344.850366235,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9677'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.827148, 30.524413)","(32.816162, 31.015279)",EG,EG
1772,1230,1278,220,1,f,f,f,47852.1745295669,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9825'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.365723, 29.954935)","(32.178955, 29.554345)",EG,EG
1774,1260,1278,220,1,f,f,f,24928.2516512471,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9827'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.992188, 29.477861)","(32.178955, 29.554345)",EG,EG
1777,1259,1278,220,1,f,f,f,12733.413930178,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9830'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.047119, 29.563902)","(32.178955, 29.554345)",EG,EG
1767,441,1278,220,1,f,f,f,38751.9702543193,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9820'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(31.80542, 29.573457)","(32.178955, 29.554345)",EG,EG
1779,1261,1279,220,1,f,f,f,42579.4255408234,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9832'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.211914, 29.22889)","(32.585449, 29.027355)",EG,EG
11848,1262,1279,220,1,f,f,f,29653.4093466158,,"(32.431641, 29.238477)","(32.585449, 29.027355)",,
12004,441,1280,220,1,f,f,f,130489.733058212,,"(31.80542, 29.573457)","(32.651367, 28.796546)",,
11689,1246,1281,500,1,f,f,f,116064.613874121,,"(31.68457, 28.988922)","(32.651367, 28.796546)",,
1704,1264,1280,220,1,f,f,f,28129.6743353318,'text_'=>' '  'symbol'=>'220 kV Transmission Line  1 Circuit'  'ogc_fid'=>'9759'  't9_code'=>' '  'visible'=>'1'  'objectid'=>'0'  'tie_line'=>'0'  'country_1'=>'EG'  'country_2'=>'EG'  'shape_leng'=>'0',"(32.365723, 28.758028)","(32.651367, 28.796546)",EG,EG
11919,1257,1280,220,1,f,f,f,127730.694039239,,"(31.651611, 29.22889)","(32.651367, 28.796546)",,
